osm_id,from_id,to_id,distance_m,fclass,oneway,maxspeed
118550268,21254,21255,258.98,tertiary,0,30
118550276,21254,21270,344.53,tertiary,0,30
118682124,21614,20443,2854.15,unclassified,0,50
118701048,21182,21701,143.3,unclassified,0,50
118745675,21757,21758,125.91,residential,0,40
118745686,21765,21766,165.65,residential,0,30
118745709,21780,21781,67.22,residential,0,40
118782027,21848,21849,390.78,residential,0,30
119274998,21920,21921,1507.1,secondary,0,60
119316741,21310,22109,1870.88,unclassified,0,50
119719846,22201,22195,152.9,residential,0,80
119745295,22330,22331,1555.48,unclassified,0,50
119758990,22348,22349,146.45,residential,0,20
119833073,22421,22422,662.17,residential,0,30
119889347,22557,22558,3892.85,primary,0,60
119904087,22625,22626,610.99,residential,0,30
120137639,22947,22948,1372.16,unclassified,0,50
120138141,22949,22950,122.63,unclassified,0,50
120143037,22953,22956,2052.57,tertiary,0,60
120143212,22963,22964,1445.47,unclassified,0,50
120144954,22971,22972,2555.12,unclassified,0,50
120144956,22973,22974,1089.89,residential,0,50
120176258,22979,20614,1653.6,unclassified,0,50
120178805,22981,22980,1913.97,unclassified,0,50
120192549,22982,22983,6827.42,unclassified,0,50
120192550,22984,22985,2409.31,unclassified,0,50
120192551,22986,22987,2133.18,unclassified,0,50
120204185,22989,22990,3961.03,unclassified,0,50
120262201,23057,23058,3542.24,unclassified,0,50
120262202,23059,22989,2377.17,unclassified,0,50
120280610,22989,23159,3257.23,unclassified,0,50
120288695,23159,23058,789.61,unclassified,0,50
120309569,23212,23213,148.84,primary,0,80
120421528,23262,23263,1513.27,unclassified,0,30
120511149,23,23353,376.35,trunk,0,40
120682835,23495,23496,218.05,tertiary,0,80
120796110,23578,5509,34.31,secondary,0,80
120865325,23601,23602,5794.52,unclassified,0,50
120865879,23602,23611,718.99,unclassified,0,50
121161518,23755,23756,1678.74,residential,0,50
121198508,23795,23796,41.42,tertiary,0,80
121198510,23797,23798,244.77,tertiary,0,80
121228617,20299,23949,686.02,tertiary,0,80
121228619,23950,23951,41.85,tertiary,0,80
121516260,24253,24254,53.26,trunk,0,80
122062868,24916,24917,441.92,residential,0,50
122062872,24921,24922,197.79,residential,0,30
122095975,25024,25025,26.04,residential,0,20
122095981,25032,25033,267.33,residential,0,30
122354269,25112,25113,91.44,trunk,0,60
123140287,25619,25620,473.29,trunk,0,20
123449733,17692,25868,555.77,residential,0,40
123449754,25881,25882,1919.53,trunk,0,40
123449767,25905,17692,519.27,trunk,0,40
123449790,25948,25949,802.03,trunk,0,40
123449791,25863,25950,814.16,trunk,0,40
123453307,26029,26030,16.07,trunk,0,80
123453311,545,26031,11.37,trunk,0,80
123453312,26032,26033,30.55,trunk,0,60
123453317,26034,17275,2533.46,trunk,0,80
123456177,26136,26137,70.45,trunk_link,0,40
123459340,26346,26328,1304.18,secondary,0,80
123498835,18348,26399,16.36,trunk,0,40
123498972,26589,26590,1416.48,trunk,0,40
123498974,26590,26591,1901.82,trunk,0,40
123504098,26622,26623,12.24,trunk,0,40
123504102,26624,26625,13.1,trunk,0,40
123504107,26630,26631,1059.42,trunk,0,40
123504147,26680,26681,983.58,trunk,0,40
123504148,26682,26683,852.8,trunk,0,40
123555993,17693,26710,1679.09,trunk,0,40
125145367,27111,27112,31.41,secondary,0,60
125145372,27115,27111,2405.22,secondary,0,60
125145379,27112,27116,699.3,secondary,0,60
125269989,27152,27153,1259.61,secondary,0,60
125269998,27167,27116,1277.66,secondary,0,60
127623415,25241,25210,944.86,primary,0,50
127872732,27648,27649,2625.66,unclassified,0,50
127966881,27675,27676,3155.55,unclassified,0,50
128031925,27688,27689,3634.55,secondary,0,80
128057760,27732,27733,2370.57,tertiary,0,30
128159465,27746,27747,6061.32,secondary,0,60
128159934,27785,27786,1946.87,secondary,0,60
128159943,27801,27785,969.61,secondary,0,40
128160353,27846,27847,234.47,secondary,0,40
128251373,27953,27954,2527.59,unclassified,0,50
128378943,27847,28107,7989.07,secondary,0,60
128378944,27846,27794,449.87,secondary,0,40
128378971,28110,28111,80.47,trunk,0,40
128949421,28216,31,44.86,trunk,0,40
129286395,28243,28244,9512.63,unclassified,0,50
129737012,28566,28567,3030.96,secondary,0,60
129737013,28568,28569,3023.22,secondary,0,60
130788786,29065,29066,443.94,trunk,0,80
130828323,29092,29093,37.51,trunk,0,80
130834976,29098,29099,19.47,trunk,0,80
130845763,29166,29167,1164.94,trunk,0,80
130845769,29171,29172,524.4,residential,0,40
130852005,29203,29204,498.91,secondary,0,80
130856476,29217,29218,1358.35,trunk,0,40
131469612,29349,29350,1038.4,trunk,0,80
131469622,29350,29353,84.61,trunk,0,80
131471486,29400,29401,9565.66,trunk,0,80
131477138,29429,29430,582.41,tertiary,0,20
131477149,29440,29441,705.86,residential,0,10
131477150,29442,29443,50.12,residential,0,10
131619689,29519,29520,1279.98,residential,0,50
131619690,2141,29519,1283.67,residential,0,50
132065028,29683,29684,88.01,unclassified,0,50
132081156,29700,29701,1820.76,unclassified,0,50
132081198,29708,29709,499.63,unclassified,0,50
132220406,29716,29717,1316.4,unclassified,0,50
133092916,29746,29747,42.84,trunk,0,80
133092917,29747,7649,4106.18,trunk,0,80
133943247,29765,29766,139.03,trunk,0,60
133943249,29766,29767,2167.06,trunk,0,80
135209488,29781,29782,35.95,trunk,0,80
135758968,29913,29738,9412.17,unclassified,0,40
135761275,29914,29739,7.91,primary,0,80
136386359,30006,30007,102.91,service,0,20
136386902,30048,30049,513.57,residential,0,20
136388995,30119,30120,275.26,residential,0,20
136388999,30125,30126,333.1,tertiary,0,40
136442043,30147,30148,656.15,residential,0,40
136442080,30181,30182,169.58,residential,0,40
136442094,30191,30192,472.58,residential,0,40
136442096,30193,30194,524.94,residential,0,40
136446705,30217,30134,492.37,tertiary,0,40
136446808,30218,30219,522.9,residential,0,40
136577768,30631,30632,178.74,tertiary,0,20
136593177,30687,30688,460.34,residential,0,30
136593178,30689,30690,328.15,residential,0,40
136593184,30701,30702,56.4,residential,0,30
136593192,30714,30715,187.38,residential,0,30
136593196,30722,30723,61.17,residential,0,20
136593473,30734,30735,95.1,residential,0,40
136965253,31033,31034,217.76,residential,0,40
136965275,31065,31066,250.84,residential,0,40
136965280,30714,31071,173.93,residential,0,30
136965282,30723,31072,545.15,residential,0,30
137067192,31193,31194,888.58,tertiary,0,40
137067321,31202,31203,3041.81,tertiary,0,50
137488831,31368,31369,2006.9,tertiary,0,40
137928373,31677,31678,147.2,unclassified,0,50
137936958,31705,31706,704.58,unclassified,0,50
137936981,31731,31705,3425.63,unclassified,0,50
137937432,31736,31737,5831.83,unclassified,0,50
138095223,31757,31758,3764.99,unclassified,0,50
138098536,31761,31762,2331.46,trunk,0,80
138348038,31865,31866,4035.24,unclassified,0,50
138368373,31869,31870,1232.76,unclassified,0,50
138368380,31875,31876,3672.17,unclassified,0,50
138455144,31971,31972,8062.48,unclassified,0,50
138525119,32002,32014,119.35,residential,0,20
138525147,32046,32047,332.6,residential,0,20
138593291,32118,32140,306.29,secondary,0,50
138593340,32146,32166,1040.1,residential,0,20
139039056,32478,32465,791.42,residential,0,60
139039065,32487,32488,88.19,residential,0,40
139040112,32497,32498,104.51,residential,0,40
139040151,32568,32569,313.22,residential,0,40
139040746,31205,32572,2629.59,secondary,0,80
139041632,32616,32617,1458.29,secondary,0,60
139041823,32661,32662,997.32,primary,0,50
139215614,32718,32719,556.39,trunk,0,80
139332570,32781,32782,146.31,secondary,0,40
139332590,121,32813,802.91,residential,0,40
139333065,32828,32829,397.62,residential,0,30
139333074,32826,32840,409.21,residential,0,20
139489027,7822,33022,16.45,trunk,0,50
139497054,33175,33176,482.45,residential,0,20
139561337,33322,33338,71.81,residential,0,20
140095383,33743,33744,563.35,unclassified,0,50
140095402,33763,33764,6687.42,tertiary,0,60
140164673,33797,33798,9693.41,unclassified,0,50
140170528,33799,33800,61.18,trunk,0,80
140213583,33859,33860,566.79,residential,0,20
140251934,33939,33940,2017.72,secondary,0,60
140361964,33956,33957,9184.05,secondary,0,80
140363810,33958,33959,25.83,secondary,0,60
140383492,33962,33963,6135.48,trunk,0,80
140421375,33966,33967,3662.39,trunk,0,80
140748834,34324,34325,257.42,residential,0,20
140752698,34436,34437,311.93,residential,0,20
140752909,34450,34451,2703.93,trunk,0,40
140756244,34518,34519,320.58,residential,0,40
140808897,34613,34614,762.46,residential,0,20
140811130,34658,34659,63.06,trunk,0,80
140811133,34662,34663,2459.83,secondary,0,80
140811139,34669,34670,1963.35,secondary,0,80
141001467,34724,34725,151.74,residential,0,20
141003329,34790,34791,734.99,primary,0,50
141003331,34794,34795,1016.34,tertiary,0,50
141031662,35067,35068,670.39,unclassified,0,50
141135141,35100,35101,347.71,tertiary,0,40
141135190,35142,35143,159.39,trunk_link,0,80
141135232,35143,35162,31.12,trunk_link,0,80
141135241,35168,35142,30.68,trunk_link,0,80
141183041,35215,35216,367.83,tertiary,0,30
141183042,35217,35218,470.33,tertiary,0,30
141183440,35219,35218,1715.1,secondary,0,80
141183442,35220,35221,3709.7,secondary,0,80
141183443,35222,35220,95.48,secondary,0,60
141201039,35263,35264,682.13,secondary,0,40
141270213,35328,35329,739.18,trunk,0,80
141302248,35358,35359,1501.03,residential,0,40
141610573,35529,35530,1444.06,unclassified,0,50
141726068,35630,35631,1169.02,tertiary,0,50
142230002,35639,35640,3719.58,unclassified,0,50
142230003,35641,35642,505.66,unclassified,0,50
142230005,35645,35646,18.69,unclassified,0,50
142230008,35646,35651,1578.74,unclassified,0,50
142231089,35663,35664,2895.71,unclassified,0,50
142231096,35665,35666,2551.08,unclassified,0,50
142231098,35668,35669,182.89,unclassified,0,50
142262542,35674,35675,6011.04,trunk,0,80
142334274,35695,35645,335.68,unclassified,0,50
142334277,35700,35701,2225.82,trunk,0,80
142334396,35703,35704,371.48,secondary,0,40
142692590,35862,35863,477.95,tertiary,0,50
142719350,35931,35932,87.02,residential,0,20
143407695,36030,36031,201.63,residential,0,20
143486627,36275,36276,916.98,trunk,0,80
143790449,37057,37058,2059.18,trunk,0,80
143831116,12322,37375,868.14,secondary,0,50
143841826,37403,37404,415.67,secondary,0,60
143942411,37511,37512,3457.38,unclassified,0,50
143966525,37521,37533,6332.4,unclassified,0,50
144000308,37559,37560,9694.86,tertiary,0,60
144182822,37762,37763,430.94,tertiary,0,60
144308116,37796,37797,2121.33,unclassified,0,40
144308119,37800,37801,1624.06,unclassified,0,50
144620413,37995,37996,8475.87,tertiary,0,40
144649424,38001,38002,1792.78,trunk,0,40
144681360,37996,37915,2286.07,tertiary,0,40
144681363,38007,38008,5600.25,unclassified,0,40
144852425,38071,37520,3594.68,unclassified,0,50
144852744,38072,38073,5415.51,unclassified,0,50
144864683,38126,38127,579.61,trunk,0,80
144955660,38138,38139,1768.25,unclassified,0,50
144955661,38140,38141,9444.35,unclassified,0,50
144955664,38144,38145,2217.63,unclassified,0,50
144955666,38148,38149,4172.46,unclassified,0,50
144955667,38150,38151,6046.12,unclassified,0,30
144983038,38152,38153,4282.44,unclassified,0,50
144983069,38157,38158,234.85,secondary,0,80
145225406,38235,17314,63.48,trunk,0,40
145393223,38241,38242,4504.85,unclassified,0,50
145611589,38073,38302,2678.72,unclassified,0,50
146060557,38375,38376,1376.77,unclassified,0,50
146166439,38391,38392,3812.43,unclassified,0,50
146169518,38395,38396,6650.73,secondary,0,80
146322035,38423,38424,719.7,tertiary,0,60
146436463,33957,38503,14.08,secondary,0,80
146436667,38504,38505,7038.96,unclassified,0,50
146521840,26589,38527,168.81,tertiary,0,40
146521856,26652,26624,734.96,trunk,0,40
146797797,38725,38726,714.89,secondary,0,60
146967476,38870,38871,970.69,unclassified,0,50
147035208,38926,38927,743.83,unclassified,0,50
147050533,17490,38961,36.74,trunk,0,60
147050535,38961,38959,1317.15,trunk,0,80
147124059,27157,27167,390.99,secondary,0,60
147124723,3225,3226,1701.28,secondary,0,60
147184646,38975,38976,116.77,residential,0,20
147319709,39080,39081,202.37,secondary,0,80
147394689,39084,39085,143.28,primary,0,50
147394690,39086,39087,146.59,primary,0,50
147394691,39087,39088,66.44,primary,0,50
147394692,39089,39084,63.66,primary,0,50
147394693,39088,39090,91.37,primary,0,50
147394694,39091,1502,120.8,primary,0,80
147394701,39094,1500,80.35,secondary_link,0,80
147394704,39094,1341,56.11,secondary_link,0,80
147513314,39105,39106,62.6,residential,0,20
147534896,39136,39130,6963.31,unclassified,0,50
147535168,39137,39138,6705.97,unclassified,0,70
147537464,39139,39140,892.6,residential,0,40
147539925,39171,39147,7789.85,unclassified,0,40
147541693,39188,39189,6450.49,unclassified,0,50
147733384,39373,39374,174.45,primary,0,60
147750619,39522,39523,925.3,residential,0,30
147973096,39599,39600,47.96,trunk,0,80
147973103,39601,39602,242.61,trunk,0,40
147973112,39605,39606,38.2,trunk,0,10
147973130,39607,39599,46.89,trunk,0,80
149776956,40867,40868,332.96,residential,0,60
149776958,40870,40871,431.97,residential,0,60
149776963,40875,40876,507.97,residential,0,60
150586244,11511,11976,29.79,primary,0,40
150586246,41003,41004,5519.88,secondary,0,60
150680146,41035,41036,6434.83,tertiary,0,60
150699092,41059,41060,172.03,primary,0,50
150701693,41074,41075,17.41,secondary,0,50
150821130,6368,41106,99.84,primary_link,0,30
150877242,41124,41125,57.79,primary,0,40
150877248,41129,41130,143.0,primary_link,0,35
150896306,41147,41148,16.44,trunk_link,0,35
150912239,41161,41162,47.53,primary,0,10
150944007,41170,41171,203.62,residential,0,20
151274935,41003,41300,47.41,secondary,0,40
151308053,41322,41323,2147.43,unclassified,0,50
151308054,41324,41325,1071.44,unclassified,0,50
151308056,41328,41329,2164.37,unclassified,0,50
151308057,41330,41331,7546.08,unclassified,0,50
151308058,41332,41333,5405.22,unclassified,0,50
151308061,41338,41339,1536.04,unclassified,0,50
151308065,41342,41343,2623.28,unclassified,0,50
151308066,41344,41345,4480.2,unclassified,0,50
151308068,41348,41349,2171.84,unclassified,0,50
151308070,41350,41351,4847.72,unclassified,0,50
151308071,41352,41353,549.4,unclassified,0,50
151333340,41359,41360,1221.84,secondary,0,80
151672106,41405,41406,596.11,unclassified,0,50
155213617,41508,41509,5721.1,unclassified,0,50
155262053,41512,41513,51.47,trunk,0,40
155321610,41528,41529,3168.47,secondary,0,80
155321634,41530,41531,27.06,secondary,0,80
155321638,41531,41532,1344.35,secondary,0,80
155380772,41537,41538,6924.53,trunk,0,80
155528255,41630,41631,6185.66,secondary,0,80
155690022,41631,41651,6129.75,secondary,0,80
155775073,41697,41698,56.17,secondary,0,30
155862948,41842,41843,2063.31,trunk,0,80
155870271,41875,41886,1104.5,trunk,0,80
155875071,41902,41903,33.74,trunk,0,60
155875073,41903,41906,2151.57,trunk,0,80
155875074,41905,41902,1045.15,trunk,0,80
155961971,41975,41976,6711.72,secondary,0,60
156014655,41995,41996,4693.47,secondary,0,80
156081693,42024,42025,8160.2,unclassified,0,50
156081709,42026,42027,6899.82,unclassified,0,50
156096876,42032,42029,531.91,unclassified,0,50
156162041,42083,42084,4407.73,unclassified,0,50
156280804,42100,42101,139.06,unclassified,0,50
156280813,42107,42108,1210.28,unclassified,0,50
156427956,42121,42122,3052.59,trunk,0,80
156427964,42123,42124,2617.14,secondary,0,60
156440061,42130,42131,279.91,primary,0,50
156534198,42154,42155,8727.53,secondary,0,60
157119990,42654,569,52.78,trunk,0,80
157119991,42655,42656,2193.61,trunk,0,80
157120004,42657,42655,52.31,trunk,0,40
157122164,42658,42659,887.27,unclassified,0,50
157122194,42683,42684,702.17,unclassified,0,50
157200777,42756,42757,115.68,tertiary,0,80
157203927,42796,42797,2668.32,secondary,0,60
157251154,42837,42838,3256.25,unclassified,0,50
157264488,42884,42885,649.32,unclassified,0,50
157371582,43025,43026,100.53,secondary,0,60
157371585,43026,43027,6735.26,secondary,0,60
157371590,43028,43025,3218.49,secondary,0,60
157500354,43049,43050,4230.46,unclassified,0,30
158259890,32136,43088,48.06,tertiary,0,20
158314212,43089,43090,404.54,secondary,0,40
158612317,43187,43188,264.11,residential,0,40
158612323,43193,43194,8.18,residential,0,20
159004991,43229,43230,4295.13,tertiary,0,60
159006892,43233,43234,4503.66,tertiary,0,60
159492568,43328,43326,7668.98,tertiary,0,50
159548939,43329,43330,4489.08,secondary,0,80
159660809,43400,43401,203.56,primary,0,80
159660818,43408,43400,492.18,primary,0,80
159660820,43401,43409,53.67,primary,0,80
159660822,43401,43400,203.37,primary,0,80
159711582,43439,43427,4548.53,secondary,0,50
159937589,43490,43491,3231.09,unclassified,0,50
159974240,43519,43520,3690.48,tertiary,0,40
160026053,43658,43659,207.5,secondary,0,35
160071662,43676,43677,86.11,secondary,0,35
160182029,6077,43693,186.12,residential,0,20
160235525,43746,43747,109.22,trunk,0,80
160412917,43983,43984,90.24,trunk,0,40
160459703,44001,44002,18.59,secondary,0,50
160459706,44003,44004,111.89,secondary,0,50
160459707,44005,44006,122.49,secondary,0,50
160459713,44009,44010,375.57,primary,0,50
160459737,44023,95,669.8,secondary,0,40
160459831,44113,44114,223.26,tertiary,0,20
160459865,44165,44166,904.1,tertiary,0,50
160459901,8152,44206,714.49,secondary,0,50
160806535,44446,44447,2343.62,unclassified,0,50
160968697,44457,44458,35.09,trunk,0,80
161236581,44482,44483,4628.2,tertiary,0,30
161365620,44490,44491,9042.65,tertiary,0,60
161365625,44492,44493,962.1,unclassified,0,50
161468332,44676,44677,102.18,tertiary,0,80
161712866,12916,44691,476.03,trunk_link,0,80
162795934,44855,44856,440.7,residential,0,40
162966462,45303,45304,104.73,residential,0,10
162966467,45309,45310,423.81,residential,0,20
162966476,45304,45320,108.44,residential,0,10
162966510,45304,45353,79.97,residential,0,20
162966540,32473,45377,545.7,residential,0,20
162967863,526,45413,7953.8,tertiary,0,60
162976945,45418,1228,75.61,secondary,0,30
162976957,45421,45422,67.7,service,0,20
163010832,41068,45494,1162.35,secondary,0,50
163125568,45684,45685,646.8,residential,0,20
163232450,7033,6204,639.02,secondary,0,50
163978020,33513,46140,107.96,tertiary,0,20
164077449,7196,46170,138.97,trunk,0,50
164077452,46174,46175,887.49,secondary,0,50
164077658,46400,46401,53.99,residential,0,20
164077848,46711,46712,111.12,residential,0,20
164077992,46952,46953,276.43,secondary,0,50
164078079,46196,46952,301.34,secondary,0,50
164078091,47085,47086,148.93,residential,0,20
164078192,47209,46711,332.62,residential,0,20
164078256,47252,47253,146.14,trunk,0,80
164078258,47254,8026,583.69,trunk,0,50
164111544,47454,47455,104.16,secondary,0,60
164295485,47470,47471,1019.66,secondary,0,50
164295565,47594,47595,121.79,trunk_link,0,50
164295650,175,47711,56.02,trunk,0,80
164336300,47822,47823,450.51,tertiary,0,20
164391901,49256,49257,192.6,tertiary,0,60
164670232,597,49838,56.32,primary,0,35
164816819,17993,17975,245.35,secondary,0,80
164817461,49861,49875,24.35,secondary,0,80
164926800,50075,50076,3849.82,trunk,0,80
164926803,50077,50078,492.21,trunk,0,80
165199631,55619,55620,1234.59,tertiary,0,60
165199715,55743,55744,100.53,residential,0,10
165199864,56005,56006,210.97,residential,0,10
165199896,56057,56058,146.47,residential,0,10
165199910,56084,56085,404.23,residential,0,30
165199945,56145,56146,157.0,residential,0,10
165200131,56444,56445,233.14,residential,0,10
165200244,56633,56634,339.19,residential,0,10
165200327,56747,56748,365.32,residential,0,10
165200346,56776,56777,567.7,residential,0,10
165200373,56818,56819,537.5,residential,0,10
165200404,56872,56873,920.14,residential,0,10
165200407,56877,56747,768.58,residential,0,10
165200467,56960,56961,1048.9,residential,0,10
165308155,58176,58177,296.6,residential,0,20
165308203,58233,58234,471.36,residential,0,20
165308237,58265,58266,331.72,residential,0,20
165308258,58281,58282,88.57,residential,0,20
165308291,58313,58314,97.0,residential,0,20
165308558,58234,58612,368.07,residential,0,20
165308712,58770,58771,1546.11,tertiary,0,30
165308754,58824,58825,271.89,residential,0,20
165308768,58770,58849,294.85,unclassified,0,30
